annual_income,is_bpl,rural,household_size,age,gender,education_level,employment_status,applied_other_scheme_before,benefited_other_scheme_before,state,avg_income_per_capita,literacy_rate,poverty_rate,sc_population,sc_literacy_rate,sc_population_share_among_sc,priority_score
25305.736895761573,1,0,3,25.63984862327782,Female,Primary,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9491767070128159
42932.53537097514,1,1,6,41.929325259444965,Female,None,Self Employed,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.9353954431641968
151757.2064261903,0,1,5,38.75046343459455,Male,Primary,Salaried,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6085121516286867
135361.51414699288,1,0,5,41.05812954574715,Female,Graduate,Casual Labor,0,1,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.040920089075349414
37566.188472190726,0,0,7,23.335955796725354,Male,Secondary,Casual Labor,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.846707350394678
37127.91015051508,0,0,10,23.68585558704072,Male,Primary,Casual Labor,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.5316487182212629
49344.83432491813,1,0,4,33.1118856213291,Female,Secondary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.6468637934683997
20000.0,1,0,3,23.82780353369256,Male,Secondary,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.9195804690941243
29865.18632401733,0,1,6,53.865131920140286,Male,Secondary,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.32928619167589773
143718.92536307673,0,0,6,35.89737865741872,Female,None,Unemployed,1,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.8975135293584741
46977.30434067612,1,1,4,29.38805780295598,Female,Secondary,Self Employed,1,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.7470495077167827
172962.34730091871,1,1,3,53.34484416516625,Female,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6236867640888418
26106.753648807786,1,0,5,24.041116986704857,Female,None,Unemployed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.744458879875076
38643.40537926157,1,1,3,18.0,Female,Primary,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.9745616198190722
45662.80784103828,1,1,3,59.59946878442209,Male,Graduate,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.9501455849598006
52359.31052078584,0,0,3,31.864413552425404,Male,None,Casual Labor,1,1,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.14490514746709035
36857.138804143426,1,0,8,26.428213449879017,Male,Secondary,Self Employed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5663133005290986
33894.58471269202,1,1,6,47.97973276332893,Female,Primary,Self Employed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,1.0
20998.076528771686,0,1,8,28.82157294680254,Female,None,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7938136525781829
41663.99770228557,1,0,1,33.821396721619735,Female,Graduate,Casual Labor,1,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.7741758373287847
20000.0,0,1,6,56.13132425502459,Male,Graduate,Casual Labor,0,1,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.11533542487503234
51877.436814582405,0,0,1,48.1251507584868,Female,Secondary,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.7664973761768221
165653.39853551364,1,0,5,22.391246259266097,Female,Graduate,Unemployed,0,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.7022808000875064
145772.23261269886,1,0,3,30.69526613918991,Female,Primary,Self Employed,1,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.6186172079145095
25400.102936076582,0,1,3,66.09285069152807,Male,Graduate,Self Employed,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.47042078832939693
101182.86350337096,1,1,1,44.29550395845767,Male,Primary,Self Employed,1,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.898307068331288
27453.23770073286,1,1,6,31.569857387170423,Female,Secondary,Self Employed,1,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.985978877262899
102342.45742314016,1,0,4,66.40492762820904,Male,None,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7922169785175507
22851.960586131143,1,1,4,49.20860021788299,Male,Primary,Self Employed,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.927933202002455
77148.39582502551,0,1,8,46.99757895557015,Female,None,Salaried,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.6013568302577037
36336.15741861632,1,0,3,19.767641026031566,Male,None,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.774395266945169
300000.0,1,1,7,39.46356871788819,Male,Primary,Casual Labor,1,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.5515174599075687
208999.47490760905,0,0,8,41.54770458627688,Male,Primary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.2378521481754407
62599.06029212432,1,1,5,18.0,Male,None,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.6207513310998567
42232.6910819986,0,1,6,24.04796823019914,Female,Secondary,Casual Labor,0,0,Kerala                    ,194322.0,0.941,0.0705,3039573.0,0.8873           ,0.0175,0.5817870866536204
184167.68594723457,1,0,7,54.45274955252009,Male,Graduate,Self Employed,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.5253369536994087
120087.11875275233,1,1,8,40.9313720402944,Male,Primary,Self Employed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.7002506401528514
20000.0,1,1,4,22.97718330571187,Male,Primary,Unemployed,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.7955553884379511
73622.33330791318,0,1,4,39.838714029188594,Male,Secondary,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.583889030430432
20000.0,0,0,3,43.54802227146395,Male,None,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.4248726258198683
47289.50315572803,1,0,4,37.718995993703686,Female,Secondary,Self Employed,0,1,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.1350682020801881
36874.55923462998,0,1,2,45.68074353143487,Male,Primary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8953352050100729
110173.7300337238,1,1,2,45.58760691436453,Male,Primary,Salaried,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.6581578856535326
103333.02465104965,1,1,8,48.7200905076368,Female,Secondary,Salaried,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.8065939227856124
191887.97641984644,0,1,4,36.40993587702825,Male,Graduate,Unemployed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.4824634988969211
20000.0,1,1,4,32.54966154199179,Male,Secondary,Salaried,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.9800437915125731
20000.0,0,1,3,27.805113826251944,Female,Secondary,Casual Labor,0,0,Himachal Pradesh          ,183333.0,0.828,0.0806,1729252.0,0.7892           ,0.0099,0.8768094309817154
86224.38538616194,0,0,2,53.30682747101902,Female,Primary,Self Employed,0,1,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.3597721247966193
20000.0,1,1,4,54.577457507329555,Male,Secondary,Unemployed,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.5776087566322681
135072.3116279904,1,0,3,36.15722052749922,Female,None,Casual Labor,1,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.9231043836296069
73054.09263325462,1,0,4,25.269898929115953,Male,Graduate,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.39458547452901394
96151.88905675302,0,1,5,23.867636318444305,Female,None,Self Employed,0,0,Haryana                   ,229065.0,0.758,0.1168,5113615.0,0.6685           ,0.0295,0.6986579778985337
20229.720573959636,1,1,3,28.674872262014066,Female,Graduate,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.9006679535430077
28322.691954811373,0,0,5,56.52652203204409,Male,Graduate,Salaried,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5415736148370687
251518.52077595453,1,0,7,25.436579732567594,Male,Graduate,Unemployed,0,0,Chhattisgarh              ,104788.0,0.703,0.3993,3274269.0,0.7076           ,0.0189,0.5417867905732809
41488.605698103645,1,0,3,51.22136560878326,Male,Secondary,Casual Labor,0,1,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.35911382824577914
22672.90826331651,0,1,4,31.254049429852785,Female,Primary,Self Employed,0,0,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.8797455468305273
117291.6535464173,1,1,5,36.47303788544109,Female,Graduate,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.641568142794713
77995.04566662114,0,1,3,32.91352579600806,Male,Secondary,Salaried,0,0,Himachal Pradesh          ,183333.0,0.828,0.0806,1729252.0,0.7892           ,0.0099,0.40983487497492477
23569.079665334695,0,1,1,29.041827166122854,Male,Secondary,Self Employed,0,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.736248322830808
24792.486187916096,1,1,4,40.98596620556534,Female,Secondary,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.8750658124091355
37281.049071204456,1,0,3,38.1552230877148,Male,Primary,Unemployed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.4253028485032421
209493.64005777732,1,1,6,24.230504153183038,Female,Graduate,Unemployed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5971276129827051
71443.16080787509,1,1,5,36.15375848915891,Female,Secondary,Salaried,0,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,1.0
61518.982692962265,1,1,8,35.90381253255833,Male,Graduate,Self Employed,1,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.9115086644196693
20000.0,1,1,4,33.10266156584108,Male,Primary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.7519279755676908
26235.09231499586,0,1,8,18.0,Female,Secondary,Casual Labor,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.5157112591893638
90160.9631799783,0,1,2,18.0,Female,Graduate,Unemployed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7278654812709088
110256.9267639716,0,1,6,41.03826097898059,Male,Graduate,Casual Labor,0,0,Rajasthan                 ,115122.0,0.661,0.2105,12221593.0,0.5975           ,0.0705,0.5740318566220831
27961.235631383046,0,1,1,35.61656617879872,Male,Secondary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.8918534010457209
140211.10397172082,0,0,4,51.89578493041388,Female,Graduate,Salaried,1,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.6867972255958716
63344.57550313939,0,1,1,33.71941630865446,Male,Primary,Casual Labor,1,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.44346537045965806
20000.0,1,0,4,44.63319632816193,Male,Primary,Casual Labor,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.7061237262484662
66548.65279544091,1,0,2,28.307400755799552,Female,Graduate,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.7462462155219222
74432.503932522,1,1,3,32.69127086783053,Female,Secondary,Unemployed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.9029738711740134
48191.92153985816,0,1,2,55.98281749721758,Female,Secondary,Self Employed,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6928513772783511
83746.5329498198,1,1,6,22.809603651025945,Female,Secondary,Casual Labor,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,1.0
67269.25505865963,0,0,7,46.86169881462988,Female,None,Unemployed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.6529054569163071
54289.922283119355,1,1,1,27.98459129620202,Male,Secondary,Unemployed,0,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.6147371616160172
153040.0065805946,1,1,3,49.18349273880378,Male,Primary,Casual Labor,0,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,0.865217734366227
81735.18917974297,1,1,4,40.78408285560516,Female,Secondary,Self Employed,0,1,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.49566736461019395
56436.81828260888,0,1,4,37.43891454941571,Female,Primary,Casual Labor,0,1,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.42878173533768144
38577.99048378916,0,0,3,19.753726970639985,Female,Secondary,Casual Labor,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.6180578288762029
20000.0,1,0,6,44.833145764782444,Female,Primary,Salaried,0,1,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.5383967652011833
55138.272465225135,0,1,5,40.87981132896722,Female,None,Casual Labor,0,0,Maharashtra               ,183704.0,0.823,0.1735,13275898.0,0.7966           ,0.0766,0.5075322400728649
35237.32873180073,0,0,4,48.82796617682824,Male,None,Casual Labor,1,1,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.18118689684999212
59263.13517317364,0,1,6,29.497683129024495,Male,Graduate,Self Employed,0,0,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.633773983971963
31437.947526560114,0,1,6,47.847878612651115,Female,Secondary,Self Employed,0,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.389722858248464
48109.47094853519,1,0,9,35.81641767308401,Female,Secondary,Salaried,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.9614612807561539
79103.6913319314,1,1,6,41.04288170590422,Female,None,Casual Labor,1,0,Karnataka                 ,221310.0,0.754,0.2091,10474992.0,0.6533           ,0.0604,1.0
46769.743033412386,0,1,4,18.0,Male,Primary,Unemployed,1,1,Punjab                    ,149193.0,0.758,0.1378,8860179.0,0.6481           ,0.0512,0.23374076591751822
70503.12809166184,1,1,7,44.48366448556003,Female,None,Self Employed,1,1,Bihar                     ,43605.0,0.618,0.3374,16567325.0,0.4865           ,0.0956,0.8779771184480544
21676.88980951836,0,1,2,37.236848428610955,Male,Primary,Self Employed,1,0,Uttar Pradesh             ,61374.0,0.677,0.2981,41357608.0,0.6089           ,0.2387,0.5708008765929101
46557.35757644232,1,0,5,36.447677686141205,Male,None,Casual Labor,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.6018118423846239
41878.36603220707,1,0,4,36.268358037340384,Female,Secondary,Self Employed,0,0,Uttarakhand               ,184002.0,0.788,0.3151,1892516.0,0.7441           ,0.0109,1.0
21515.472650936605,1,0,5,23.57991156011423,Female,None,Self Employed,0,0,Andhra Pradesh            ,163746.0,0.67,0.092,13878078.0,0.6228           ,0.0801,0.8526046978010579
42525.29740023956,1,1,5,31.03839130716351,Female,Primary,Self Employed,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9366748390689257
46240.83301822999,1,1,2,41.804156340030865,Female,Secondary,Casual Labor,1,0,Assam                     ,90482.0,0.722,0.3198,2231321.0,0.7699           ,0.0129,1.0
179705.35497434012,1,1,4,39.75747062929855,Male,Graduate,Unemployed,1,0,Madhya Pradesh            ,103654.0,0.697,0.3165,11342320.0,0.6616           ,0.0654,0.795011656500414
300000.0,1,1,2,49.54601441888678,Female,Graduate,Casual Labor,0,0,Odisha                    ,102166.0,0.729,0.0819,7188463.0,0.6902           ,0.0415,0.515374037448269
90725.20703129965,0,0,2,51.57896584793314,Female,None,Unemployed,0,0,Delhi                     ,331112.0,0.862,0.0509,2812309.0,0.7889           ,0.0162,0.5924915778158126
71040.9460120524,1,1,6,39.63651126406865,Female,Secondary,Casual Labor,0,0,Tamil Nadu                ,212174.0,0.808,0.2043,14438445.0,0.7326           ,0.0833,0.9517068711601645
55581.50176908352,0,1,4,37.133329327739844,Female,Primary,Self Employed,1,0,West Bengal               ,106510.0,0.763,0.0986,21463270.0,0.6943           ,0.1239,0.8736986590408885
133806.3429385632,0,1,6,37.221478982074494,Female,Secondary,Unemployed,1,0,Gujarat                   ,212821.0,0.78,0.1663,4074447.0,0.7918           ,0.0235,0.6452788089889603
